,Unnamed: 0,ID,target,text,re_text
927,2147,ynat-v1_train_02147,6,미국 아프간서 발빼자 중국이 들어갔다,"아프간 진출, 중국 미 대결 격화"
928,2148,ynat-v1_train_02148,0,경기도 전역 미세먼지 주의보 야외활동 자제종합,"경기도, 미세먼지 주의보 발령…야외 활동 삼가세요"
929,2149,ynat-v1_train_02149,3,정선 산불 진화 안간힘,"정선, 산불 진압 어려움"
930,2151,ynat-v1_train_02151,3,개회사 하는 류희인 본부장,"류희인 본부장, 개막사 전달"
931,2152,ynat-v1_train_02152,4,할인 혜택 배 더블할인 멤버십 시즌제 도입,"배 더블할인, 시즌제로 멤버십 혜택 업그레이드"
932,2153,ynat-v1_train_02153,1,프랜차이즈 최다승 두 번째 앞둔 윤성환 계속,"윤성환, 프랜차이즈 최다승 2위 눈앞"
933,2155,ynat-v1_train_02155,6,한일 오늘 도쿄서 군사정보협정 가서명 이르면 이달 내 체결,"한일, 이달 내 도쿄서 군사정보협정 체결 목표"
934,2157,ynat-v1_train_02157,2,민주 남북정상회담 보고 청취 조명균 기대 뛰어넘는 결과,"남북정상회담, 조명균 보고 청취에 기대 초월"
935,2159,ynat-v1_train_02159,5,미래부 출연硏 비정규직 연구원 정규직화 추진,"미래부, 미래산업연구원 비정규직 연구원 정규직화 추진"
936,2160,ynat-v1_train_02160,1,잉글랜드 컵 부리그의 반란 서턴 링컨 강행,"서턴, 잉글랜드컵 불온 행동"
937,2161,ynat-v1_train_02161,4,추억의 노키아폰 부활 유로 헐값 시간 통화종합,"레트로 열풍 타고, 노키아폰 유럽서 경쟁력 있는 가격으로 출시"
938,2163,ynat-v1_train_02163,5,中 부동산 불황 쇼크 관련기업 주가 하루 폭락,"중국 부동산 위기, 관련 기업 주가 심각한 하락"
939,2164,ynat-v1_train_02164,2,한반도 해빙 이총리 세계의 완전한 냉전종식 이제 시작돼,"한반도 해빙, 세계 냉전 종식 시대 열려"
940,2169,ynat-v1_train_02169,1,이들을 주목하라 월드컵의 검증된 예비 슈퍼스타,월드컵에서 눈부신 미래 스타들
941,2170,ynat-v1_train_02170,0,일왕과 왕비의 즉위 예식,"즉위식, 일왕 부부 주관"
942,2171,ynat-v1_train_02171,5,비닐봉지 대신 바나나잎 포장 베트남 마트의 친환경 실험,"바나나잎 포장, 베트남 마트에서 비닐 대체"
943,2174,ynat-v1_train_02174,5,주상복합건물 동 사이 거리 좁아진다 건축연면적,건축 연면적 증가로 주상복합 동 사이 거리 좁아진다
944,2175,ynat-v1_train_02175,3,게시판 독거노인 케어 서비스 우수사례 선정,"독거노인 케어, 게시판 서비스 우수 사례 발표"
945,2177,ynat-v1_train_02177,6,정부 민간 대북전단 표현의 자유와 주민안전 고려해 판단,"대북 전단, 표현의 자유 vs 주민 안전 충돌"
946,2178,ynat-v1_train_02178,2,추미애 대표와 인사하는 문 대통령,"문 대통령, 추미애 대표 맞이"
947,2179,ynat-v1_train_02179,6,후쿠시마 수산물 분쟁 패배한 日아베 서 개혁 성토,"후쿠시마 수산물 논란, 아베 신조 정책 성격 재검토"
948,2180,ynat-v1_train_02180,3,부동산 소유권 이전 등기 간편히 특별조치법 시행령 통과,특별조치법 시행령으로 부동산 소유권 이전 등기 간소화
949,2183,ynat-v1_train_02183,0,게시판 서울 한성백제박물관 사계 콘서트 여름 개최,"한성백제박물관, 사계절 콘서트로 여름 열기"
950,2184,ynat-v1_train_02184,4,레이저로 미세 무늬 새겨 위조 막는다,"레이저 기술 활용, 위조 방지 미세 무늬 새기기"
951,2186,ynat-v1_train_02186,1,우리카드 펠리페 영입 시즌 시작 전 두 번째 외국인 교체,"우리카드, 시즌 시작 앞두고 펠리페 이어 두 번째 외국인 선수 영입"
952,2187,ynat-v1_train_02187,0,주말 여행 강원권 쫀득한 찰옥수수 일편단심 무궁화,"강원도 주말 여행, 쫀득한 찰옥수수와 무궁화"
953,2191,ynat-v1_train_02191,5,은행장 새해전망 집 투자는 글쎄 주택대출 안늘릴 것,"은행장, 새해 전망 집투자 우려… 주택대출 확대 눈앞"
954,2193,ynat-v1_train_02193,4,삼성 폴더블폰 새해 애플 아이폰 대항마될까,"삼성, 폴더블폰으로 2024년 아이폰 도전?"
955,2195,ynat-v1_train_02195,6,獨 언론 극우 의원 러시아로부터 통제당해,"독일 언론, 우익 의원 러시아 영향 격려 논란"
956,2196,ynat-v1_train_02196,6,홍콩 행정수반 송환법 추진 보류 사실상 무기한 연기종합,"홍콩, 송환법 추진  무기한 중단"
957,2197,ynat-v1_train_02197,1,정부 거점항만으로 한진해운 선박 유도해 화물 하역,"한진해운, 거점항만에 선박 집결하며 화물 운반 활성화"
958,2201,ynat-v1_train_02201,1,박건우 부상으로 올스타 출전 불발 노수광 대체 선발종합,"박건우 부상, 올스타대표팀에 노수광 투입"
959,2204,ynat-v1_train_02204,2,속보 靑 국방부 첫 브리핑 때 해경 발표 사실 인지 못 해,"청, 국방부 브리핑서 해경 발표 사실 안 알았나?"
960,2206,ynat-v1_train_02206,6,美 시리아 북동부에 다국적 감시군 추진 미군 명 잔류,"미 시리아 북동부, 다국적 감시군 파병에 미군 주둔 지속"
961,2208,ynat-v1_train_02208,3,국립중앙박물관 이집트 미라 등 만나볼 세계문화관 개관,"국립중앙박물관, 이집트 미라 등 선보이는 세계문화관 오픈"
962,2209,ynat-v1_train_02209,5,카카오 로봇모듈 모바일게임 업체에 잇단 투자종합,"카카오, 로봇모듈 모바일게임 기업에 집중 투자"
963,2211,ynat-v1_train_02211,2,총선 與 신공항공세 차단 더민주 서부산 공략 강화,"더민주, 총선 앞두고 서부산 공략·신공항공세 차단"
964,2212,ynat-v1_train_02212,1,모리뉴 의 바일리 추가 징계는 정말 가혹,바일리에 대한 모리뉴의 추가적인 징계 논란
965,2216,ynat-v1_train_02216,5,리니지 성과 리뷰하는 윤재수 부사장,"윤재수 부사장, 리니지 성과 분석"
966,2217,ynat-v1_train_02217,3,게시판 대학생봉사단 맞춤형 사회공헌 활동,"대학생봉사단, 게시판 통해 맞춤형 사회공헌 나서"
967,2218,ynat-v1_train_02218,4,꿈의 전자파 테라헤르츠파 세기 조절한다,"테라헤르츠파, 꿈을 현실로_ 전자파 세기 조절 기술 개발"
968,2220,ynat-v1_train_02220,4,게임정보 네이버웹툰 원작 게임 메이비 오픈베타 外,"메이비, 네이버 웹툰 원작 게임 오픈 베타 시작"
969,2221,ynat-v1_train_02221,5,총파업 코앞에 두고 국민은행 노사 막판협상 극적 타결될까종합,국민은행 총파업 불 확산? 노사 막판 합의 시나리오
970,2223,ynat-v1_train_02223,5,현대차 월 국내 판매 전년비,"현대차, 지난달 국내 판매량 전년 대비"
971,2224,ynat-v1_train_02224,1,최지만 경기 연속 안타 타율,"최지만, 기록 경신 연속 안타"
972,2225,ynat-v1_train_02225,1,프로농구 라운드 최우수선수에 현대모비스 라건아,"라운드 MVP, 현대모비스 라건아"
973,2228,ynat-v1_train_02228,5,성장률 쇼크에 증권가 연간 성장률 전망치 로 하향,"증권시장, 성장률 쇼크에 연간 전망치 하방 조정"
974,2231,ynat-v1_train_02231,1,최지만 타수 무안타 타율,무안타 타율 저迷 최지만
975,2233,ynat-v1_train_02233,0,뮤지컬 아리 아라리 뮤지컬 내 친구 유관순,"유관순, 뮤지컬 '아리 아라리'에서 이야기"
976,2235,ynat-v1_train_02235,4,세기의 대국 日에 밀리고 中에 치이고 한국 인공지능 현주소,"日, 중국의 부상속에 홀로 남은 한국 AI 실력"
977,2238,ynat-v1_train_02238,5,투자일임형 도 허용 추진 중소 증권사에 혜택,"중소 증권사, 투자일임형 도 허용 시스템 활성화 기대"
978,2242,ynat-v1_train_02242,4,애플 앱스토어에서 우버 앱 삭제될 뻔했다,"우버, 애플 앱스토어 퇴출 사태 경계"
979,2243,ynat-v1_train_02243,4,황우석 인간복제줄기세포 미국 특허 등록,"황우석, 미국에서 인간복제줄기세포 특허 획득"
980,2244,ynat-v1_train_02244,4,올해 추석 당일 맵 사용자 만명 기록 역대 최다,"추석 당일, 맵 이용자 만 명 기록…올해 역대 최고"
981,2245,ynat-v1_train_02245,1,류현진 평균자책점 위 지켜준 강정호 소로카에게 멀티출루,"류현진,  강정호 소로카에 무리 출루하며 평균자책점 옹위"
982,2248,ynat-v1_train_02248,5,국고채 금리 일제히 하락 년물 연,"국고채 시장, 연물 금리 일제히 하락"
983,2249,ynat-v1_train_02249,6,클린턴재단 후폭풍인가 힐러리 트럼프 지지율 로 좁혀져,"클린턴 재단 논란, 힐러리-트럼프 지지율 간격 축소"
984,2250,ynat-v1_train_02250,6,앙숙 터키 그리스 화해 모색 그리스 총리 성소피아 방문,"그리스, 터키와의 화해 위해 성소피아 방문"
985,2253,ynat-v1_train_02253,4,갤노트 중국서 일 출시 모바일결제 제휴 확대,"갤노트 중국 시장 점유율 확대, 모바일 결제 서비스 강화"
986,2256,ynat-v1_train_02256,5,게시판 투교협 중 고생 대상 금융투자 체험교실,"투교협, 고생 대상 금융투자 실습 기회 제공"
987,2258,ynat-v1_train_02258,2,친박계 의원들 광화문 촛불집회 날 단양서 골프 회동종합,"친박계 의원들, 광화문 집회 날 단양 골프장 숙소"
988,2263,ynat-v1_train_02263,5,월 연휴 기간 만명이 통신사 바꿨다 작년보다 증가,"연휴, 통신사 이탈 100만 명 돌파… 작년보다 증가"
989,2267,ynat-v1_train_02267,5,유령주식 불안 확산 배당 이어 주식거래시스템 점검종합,"주식 시스템 점검, 유령주식 불안 확산에 긴장감"
990,2269,ynat-v1_train_02269,4,저항성 우수한 새 에이즈 백신 후보물질 개발 성공,HIV 치료 효과 뛰어난 신규 백신 후보물질 개발
991,2272,ynat-v1_train_02272,5,동시 압수수색 당한 대우조선과 산은 년 질긴 인연,"대우조선-산업, 압수수색 이어 오랜 교류로 주목"
992,2273,ynat-v1_train_02273,5,오늘의 투자전략 美 中 정치환경 철강 기계에 모멘텀,"美 중 정치 불확실성, 철강-기계주 주목"
993,2276,ynat-v1_train_02276,6,이공대 내부 살펴보는 홍콩 경찰,"홍콩 경찰, 이공대 탐사"
994,2277,ynat-v1_train_02277,1,톰프슨 커리 점 골든스테이트 쿼터 마법 앞세워 연승,"골든스테이트, 커리-톰프슨 동맹 빛내며 연승"
995,2279,ynat-v1_train_02279,6,건설업계 부실벌점 개정안 기업에 사망선고 철회돼야 주장,"건설사 부실벌점 개정안, 사망선고 철회 요구"
996,2280,ynat-v1_train_02280,2,내일 남북고위급회담 정상회담 일정 장소 정해질 듯종합,"남북고위급회담, 정상회담 일정·장소 확정 임박"
997,2281,ynat-v1_train_02281,1,베로나 이승우 대표팀 승선은 간절한 꿈 기회 오리라 믿어,"베로나 이승우, 대표팀 승선 응원하는 희망 나침반"
998,2282,ynat-v1_train_02282,1,호퍼드 결승점에 스틸까지 보스턴 필라델피아에 연승,"호퍼드, 스틸 이끌고 보스턴-필라델피아에서 연승"
999,2284,ynat-v1_train_02284,2,靑 국민청원 중복참여 가능성 제기 카카오톡 참여 임시중단,"국민청원 중복참여 논란, 청와대 카카오톡 참여 잠정 정지"
1000,2289,ynat-v1_train_02289,4,게시판 정보보안 기업 곳과,"정보보안 전문 업체 곳, 게시판 시장 진출"
1001,2299,ynat-v1_train_02299,4,전자 트리플 카메라 장착한 출시,"삼성, 전자 트리플 카메라 탑재 신제품 발표"
1002,2300,ynat-v1_train_02300,5,게시판 의학도 대상 리서치 캠프,의학도 참여 리서치 캠프 개최
1003,2302,ynat-v1_train_02302,4,텔레콤 네트워크 기반 맞춤 서비스,통신망 기반 개인화 서비스
1004,2305,ynat-v1_train_02305,5,그래픽 전국 주택 매매 거래량 추이,"전국 주택 매매, 그래픽으로 보는 거래량 변화"
1005,2309,ynat-v1_train_02309,0,소설가 백민석이 카메라에 담아온 쿠바 사람들,"백민석 소설, 쿠바 생생하게 담았다"
1006,2311,ynat-v1_train_02311,0,경기북부 개 시 군 시 한파주의보,"경기, 북부 및 군 지역 한파주의보 발효"
1007,2319,ynat-v1_train_02319,6,방통위 보궐이사에 강형철 숙명여대 교수 추천,"강형철 숙명여대 교수, 방통위 보궐이사 추천"
1008,2323,ynat-v1_train_02323,4,가이드북 스마트폰 비서 여행 도우미로 수요,"스마트폰 비서 가이드북, 여행객에게 인기"
1009,2326,ynat-v1_train_02326,0,주말 여행 제주권 탐라 역사 문화 혼 깃든 산지천 축제,"제주, 역사와 문화가 살아있는 산지천 축제 열려"
1010,2329,ynat-v1_train_02329,2,윤상현 오늘 아침 김무성 자택 찾아 사과했다속보,"윤상현, 김무성 숙소 방문하여 사과"
1011,2330,ynat-v1_train_02330,4,구글 퀴즈쇼 앱 개발 사 간담회 개최,"구글, 퀴즈쇼 앱 개발사들과 논의"
1012,2331,ynat-v1_train_02331,1,텍사스 펜스마저 타구 쫓다 부상 외야 줄부상,"텍사스 야구장, 투수 치고 타격 피해  "
1013,2336,ynat-v1_train_02336,5,우진비앤지 억 규모 동물용의약품 공급계약,"우진비앤지, 동물용의약품 공급 계약 억원 확정"
1014,2337,ynat-v1_train_02337,5,정몽구 현대건설 이사직 물러나 자동차에 주력,"정몽구, 현대건설 떠나자 자동차 부문 집중"
1015,2339,ynat-v1_train_02339,6,마크롱 최측근 佛 하원의장 부패 의혹 다시 수사받아,"마크롱 재임, 최측근 佛 하원의장 부패 의혹 공세"
1016,2342,ynat-v1_train_02342,0,장마 때문에 전국 해수욕장 유명산 관광지 썰렁,"장마 영향, 전국 해수욕장·유명산 관광 활성화 둔화"
1017,2345,ynat-v1_train_02345,5,삼성증권 분기 영업이익 천 억원 감소,"삼성증권, 분기 영업이익 100억원 규모 감소"
1018,2346,ynat-v1_train_02346,0,공연소식 청년예술인의 유쾌한 도전 연극 끝까지 간다 外,"청년예술인, 유쾌함 가득 '연극 끝까지 간다' 공연"
1019,2347,ynat-v1_train_02347,6,北미사일 발사 日언론 신속 보도 는 정규방송 중단,"북미 사일발사, 일본 언론 신속 전파에 정규 방송 잠재적 중단"
1020,2349,ynat-v1_train_02349,6,눈덩이 공공부채에도 돈풀어 경기부양한다는 伊 제재키로,"일본, 눈덩이 공공부채에도  경기 부양 위해 자금 투입"
1021,2350,ynat-v1_train_02350,0,사진톡톡 중국인의 눈으로 본 한반도 정세 인물화,"한반도 정세, 사진톡톡 중국인 눈에 담겨"
1022,2354,ynat-v1_train_02354,1,손가락 욕설한 델리 알리 매치 경기 출전금지,"델리 알리, 손가락 욕설 논란에 매치 경기 출전 금지"
1023,2356,ynat-v1_train_02356,5,미국발 훈풍 코스피 장중 선 회복 코스닥 올라종합 보,"미국 시장 상승세에 코스피 장중 선회복, 코스닥 증가"
1024,2357,ynat-v1_train_02357,5,코스피 하락 마감,코스피 주가 하루 종일 침체
1025,2360,ynat-v1_train_02360,6,인도 휩쓴 사이클론 방글라도 강타 최소 명 사망 만 대피종합,"사이클론 방글라도, 인도 피해 이어 최소 명 사망"
1026,2361,ynat-v1_train_02361,4,배틀그라운드 국내 서버 별도 운영 해외 이용자와 분리,"배틀그라운드, 국내 서버 개설로 해외 플레이어와 분리"
1027,2365,ynat-v1_train_02365,2,靑 한미훈련 비핵화 상황보며 결정할 문제 美 논의요청 없어,"한미훈련, 靑 '비핵화 상황 고려' 美 논의 요청 없이 결정"
1028,2367,ynat-v1_train_02367,0,당신의 스무살 생일은 어땠나요 무라카미 하루키 버스데이 걸,"무라카미 하루키, 30대 들려 달라 스무살 기념"
1029,2369,ynat-v1_train_02369,1,박지수 스파크스 상대로 득점 리바운드,"박지수, 스파크스 맞서 순간적인 활약"
1030,2370,ynat-v1_train_02370,1,세계 첫 축구 월드컵 서 개막 개국 팀 참가,"2023년 FIFA 축구 월드컵, 개최국 기대감 고조"
1031,2374,ynat-v1_train_02374,2,추미애 野 무더기 허위조작 기소 권력시녀 전락한 정치검찰,"추미애, 무더기 허위조작 논란에 기소…정치검찰 권력 흔들림"
1032,2377,ynat-v1_train_02377,1,한선수의 평정심 순위 싸움에 신경 쓰면 페이스를 잃어요,"한선수, 평정심 유지에 집중하는 전략"
1033,2380,ynat-v1_train_02380,2,北매체 로켓 발사 성공에 온나라 경축 분위기,"북한 로켓 발사, 온라인 세계 뜨겁게 반응"
1034,2381,ynat-v1_train_02381,1,울산 안방서 상하이 상강에 덜미잡혀 챔스리그 첫 패,"울산 안방서, 상하이 상강에 첫 챔스리그 진출 좌절"
1035,2383,ynat-v1_train_02383,4,탄소나노소재로 우주복 섬유 방사선차폐재 개발중,우주복 섬유 방사선 차폐를 위한 탄소나노소재 연구
1036,2385,ynat-v1_train_02385,2,정운찬 총재 병역 국민정서 반영 못해 죄송 미래협의회,"정운찬 총재, 병역 논란에 국민 여론 반영 미흡 죄송 사과"
1037,2391,ynat-v1_train_02391,0,피아니스트 유자 왕의 연주,"유자 왕, 피아노 연주 감상"
1038,2394,ynat-v1_train_02394,1,울산 박정인 포항 김찬 등 명 우선지명으로 내년 리,"박정인·김찬 등 울산·포항 출신 선수, 내년 리그 우선지명"
1039,2395,ynat-v1_train_02395,3,야구장 암표팔다 적발 기초수급자 타인 인적사항 도용,"야구장 암표팔다 사건, 기초수급자 정보 도용"
1040,2399,ynat-v1_train_02399,3,재단법인화 초대 대표에 이강택 현 교통방송 대표,"이강택, 재단법인화 초대받아 교통방송 대표"
1041,2403,ynat-v1_train_02403,3,건설업계 원로 박창규 前 롯데건설 사장 별세,전 롯데건설 사장 박창규 별세
1042,2407,ynat-v1_train_02407,6,이란 탄도미사일 개발은 협상 대상 아냐 재확인,"이란, 탄도 미사일 개발 독단적 주장"
1043,2408,ynat-v1_train_02408,4,아폴로 호 선장 로 년만에 달 착륙 꿈 이뤘다,"아폴로호, 오랜만에 달착륙 성공 목표"
1044,2409,ynat-v1_train_02409,5,현대중공업 천만달러 규모 산업용 로봇 대량 수주,"현대중공업, 산업용 로봇 대규모 수주 돌풍"
1045,2411,ynat-v1_train_02411,3,일자리 정책구상 발표하는 이춘희 세종시장,"이춘희 세종시장, 일자리 정책 발표"
1046,2415,ynat-v1_train_02415,6,베네수엘라 외무 유엔서 트럼프마두로 직접 담판 제안종합,"베네수엘라, 유엔에서 트럼프와 대화 제안"
1047,2416,ynat-v1_train_02416,5,한국 달 탐사 등 우주개발 탄력 받는다종합,"우주 개발, 한국 달 탐사 등 활성화"
1048,2418,ynat-v1_train_02418,3,보육시설 비리 근절을 위하여,보육시설 불법 행위 방지
1049,2419,ynat-v1_train_02419,5,투자 대림산업 분기 호실적 목표주가,"대림산업, 분기 실적 밝혀져 목표주가 전망"
1050,2421,ynat-v1_train_02421,5,플레디스엔터 지분 인수 추진,"플레디스, 지분 인수 타협점 도출"
1051,2422,ynat-v1_train_02422,5,자사주 매입 자신감 드러낸 조준호 성공할까종합,"조준호, 자사주 매입으로 성공 가능성 높일까?"
1052,2427,ynat-v1_train_02427,4,만원대 요금제와 함께 피처폰 폴더 출시,"10,000원대 가격대로 새형 접이식 스마트폰 출시"
1053,2429,ynat-v1_train_02429,1,누워서 타는 자전거로 평창동계올림픽 홍보,"평창 동계 올림픽, 누워서 타는 자전거 홍보 활용"
1054,2430,ynat-v1_train_02430,4,커지는 칩셋 보안결함 외 스마트폰도 패치해야종합,"스마트폰까지 포함, 칩셋 보안결함 대응에 추가 패치 필요"
1055,2431,ynat-v1_train_02431,0,내일날씨 가을 적시는 비 충청 남부 시간당 이상,"충청남도, 내일 가을적시비로 시간당 10mm 이상 강수预报"
1056,2434,ynat-v1_train_02434,0,유혹의 색 라즈베리 로즈 입은,"라즈베리 로즈, 매력적인 연출"
1057,2435,ynat-v1_train_02435,4,다공성 금속구조체 전극으로 리튬전지 용량 배 향상,리튬전지 용량 향상을 위한 다공성 금속구조체 전극 개발
1058,2436,ynat-v1_train_02436,3,인사말 하는 한상혁 방통위원장,"한상혁 방통위원장, 인사 전달"
1059,2438,ynat-v1_train_02438,2,천정배 내일 安과 담판 국민의당 野 연대갈등 중대기로,"안-국민의당, 천정배 내일 담판 과열된 연대 갈등 재점화"
1060,2440,ynat-v1_train_02440,2,朴대통령 오후 시도지사 간담회 위기극복 국민결집 당부,"박대통령, 시도지사와 간담회, 위기극복 노력 및 국민단결 촉구"
1061,2443,ynat-v1_train_02443,0,청주 이틀째 열대야 충북 당분간 찜통더위,"청주, 이틀째 적고 기온상승, 충북서 더위 지속"
1062,2444,ynat-v1_train_02444,4,가상화폐 인기에 악성코드 기승 랜섬웨어 신고 배,"인기 가상화폐 타겟, 악성코드 랜섬웨어 증가"
1063,2445,ynat-v1_train_02445,6,칠레 청년 사자 우리서 자살 기도 구조과정서 사자 마리 사살,"칠레 청년 사자 우리서 자살 기도, 구조 과정에서 사자 1마리 사망"
1064,2446,ynat-v1_train_02446,6,이란 압박 미국 전략 폭격기 카타르 도착,"이란, 카타르에 폭격기 배치하며 미국에 대응"
1065,2448,ynat-v1_train_02448,4,애플 국내서도 아이폰 보상판매 아이폰 만원부터,"아이폰, 애플 국내서 보상 판매 시작 (만원부터)"
1066,2450,ynat-v1_train_02450,6,시베리아서 겨울잠 실패한 갈색곰 민가 습격해 명 숨져,"민가 침투 시베리아 갈색곰, 겨울잠 실패로 한 명 사망"
1067,2452,ynat-v1_train_02452,0,태풍 차바 경남 시 영향권 벗어나 최고 물폭탄종합,"차바 태풍, 경남 피해 최대 잠재적 물폭탄"
1068,2454,ynat-v1_train_02454,0,주말 여행 충청권 달콤한 포도에 견우 직녀의 사랑까지,"충청권 포도 여행, 견우직녀 이야기로 더욱 달콤해진 주말"
1069,2455,ynat-v1_train_02455,3,중학교 복도에서 교사에 욕설한 학부모 교육청 경찰에 고발,"중학교, 학부모 욕설 논란에 교육청-경찰 조사"
1070,2456,ynat-v1_train_02456,3,제주소식 제주 개국 주년 시간 특별생방송,"제주개국 1주년, 시간특별 생방송"
1071,2457,ynat-v1_train_02457,5,게시판 삼성카드 준오뷰티 업무제휴,"삼성카드, 준오뷰티와 업무 협력"
1072,2459,ynat-v1_train_02459,5,페이스북 분기매출 늘었지만 불투명한 미래에 주가 하락,"페이스북, 매출 증가에도 불透明성에 대한 우려 속 주가 침체"
1073,2461,ynat-v1_train_02461,6,아베 개헌논의 안 해도 좋은지 선거서 물을 것 개헌 이슈화,"아베, 개헌 논의 안 해도 될까 선거서에 물어봐"
1074,2464,ynat-v1_train_02464,6,엘살바도르 베네수엘라 외교관 추방 베네수엘라도 맞대응,"엘살바도르-베네수엘라 외교관 교체, 양국 갈등 심화"
1075,2465,ynat-v1_train_02465,5,카드 단말기 전환율 미전환 단말기 보안 조치,"보안 강화 위한 카드 단말기 전환율, 미전환 단말기 대응"
1076,2468,ynat-v1_train_02468,1,축구 대표팀 월 국내서 코스타리카 칠레와 평가전,"국내에서 축구 대표팀, 코스타리카, 칠레와 친선 경기"
1077,2472,ynat-v1_train_02472,5,상상인 분 영업익 증가,"상상인, 영업익 성장 기록"
1078,2475,ynat-v1_train_02475,6,탈레반 아프간 북부 장례식장서 주민 명 납치,"탈레반, 아프간 북부 장례식장에서 주민 사망자 명단 납치"
1079,2479,ynat-v1_train_02479,5,우리은행 디지털전환 가속화 과제 발굴해 적극 추진,"우리은행, 디지털 전환 가속화 위한 과제 해결에 나서"
1080,2482,ynat-v1_train_02482,5,시판 성선물 하반기 율 유가 망 세미나,성선물 하반기 시장 전망: 유가 망 파악
1081,2483,ynat-v1_train_02483,1,광주전남 보도사진전 전남도청서 개막,"전남도청서, 광주전남 보도사진전 열리다"
1082,2485,ynat-v1_train_02485,4,아이폰 잇단 스웰링 현상 배터리 게이트로 비화할까,"아이폰, 배터리 문제 의심 속 스웰링 현상 확산"
1083,2486,ynat-v1_train_02486,2,헌재 특검과 검찰에 대통령 관련 수사기록 제출 요청속보,"특검, 헌재에 대통령 관련 수사 기록 제출 요청"
1084,2487,ynat-v1_train_02487,3,사지 않고 구경만 한다고 판매직원이 욕설을 외국인 관광객종합,"외국인 관광객, 사지 않아 판매직원 욕설 당했다"
1085,2488,ynat-v1_train_02488,0,정끝별 시인이 말하는 패러디 이 시대 중심 표현방법,패러디로 현대를 바라보는 정끝별 시인
1086,2489,ynat-v1_train_02489,0,북한날씨 아침에 비 대부분 그쳐,"북한 오늘 아침 비 기록, 주간 날씨는 안정적 전망"
1087,2490,ynat-v1_train_02490,5,코스피 사흘째 상승 한달 만에 선 마감종합,"코스피, 사흘 연속상승하며 한 달 만에 상한 마감"
1088,2491,ynat-v1_train_02491,4,배터리 절감기술 전국 확대 적용,전국 배터리 소비량 줄이는 기술 도입
1089,2494,ynat-v1_train_02494,5,상용화 일간 이통 사 시가총액 희비,"이통사 가치 변동폭, 상용화 일간 시장 주도"
1090,2497,ynat-v1_train_02497,0,아리 아라리 정선아리랑극 세계인에 선보인다,"정선아리랑극, 아리 아라리를 통해 세계인에게 선보입니다"
1091,2499,ynat-v1_train_02499,3,언중위 불공정 지방선거 보도 건 제재,"언중위, 지방 선거 관련 보도 불공정성 논란에 대한 조치"
1092,2500,ynat-v1_train_02500,5,中企제품 구매 우수 인천 춘천시 한수원 대통령표창,"중국 기업 제품 구매, 인천·춘천 한수원 대통령표창 수상"
1093,2504,ynat-v1_train_02504,4,빅스비 랩 해줘 명령에 노래하는 갤럭시 종합,"갤럭시, 빅스비 랩 명령에 노래 선보여"
1094,2506,ynat-v1_train_02506,3,폐암 투병 개그맨 김철민 위한 자선 콘서트,"김철민 폐암, 유쾌함 전달하는 자선 공연"
1095,2508,ynat-v1_train_02508,2,한국당 내달 일 대구시장 경북지사 후보 확정,"대구시장, 경북 지사후보로 한국당 내달 확정"
1096,2510,ynat-v1_train_02510,5,은성수 조선 기자재 업체 적극 지원 경쟁력 제고 돕겠다,"은성수, 조선 기자재 업체 지원 통해 경쟁력 강화 나서"
1097,2511,ynat-v1_train_02511,5,투자 비보장상품 수익률 업계 위,"투자 비보장상품, 수익률 하락 우려"
1098,2512,ynat-v1_train_02512,2,평양정상회담 꿈도 하나 소원도 하나 평화번영통일,"평양 정상회담, 평화 번영 통일 기약 밝혀"
1099,2513,ynat-v1_train_02513,3,경남 총선 경쟁률 대 양산을 대 최고,"경남 총선, 양산서 최고 경쟁"
1100,2515,ynat-v1_train_02515,4,다재다능 갤럭시 처럼 쓰고 생방송도 한다종합,"멀티태스킹력 탑재, 갤럭시가 생방송까지!"
1101,2518,ynat-v1_train_02518,5,증권가 대한항공 한진해운 추가부실 위험노출 경고종합,"증권가, 대한항공·한진해운 부실 우려 재점화"
1102,2520,ynat-v1_train_02520,4,잠금화면 플랫폼 버즈빌 인도 잠금화면앱 슬라이드 인수,"버즈빌, 인도 잠금화면앱 슬라이드 인수"
1103,2524,ynat-v1_train_02524,4,이스트시큐리티 한국인터넷진흥원에 대응 솔루션 공급,"이스트시큐리티, 한국인터넷진흥원에 보안 솔루션 제공"
1104,2525,ynat-v1_train_02525,1,에이스 켈리 너마저 선발진 연쇄 붕괴,"에이스 켈리, 선발진 계속 추락"
1105,2527,ynat-v1_train_02527,1,월드컵 신태용 유임 질문에 독일 잡았지만 마음 정리,"신태용, 월드컵 유임설 딛고 독일팀 대결"
1106,2534,ynat-v1_train_02534,4,카카오엔터프라이즈 출범 국내 대표 기업형 플랫폼 목표,"카카오엔터프라이즈, 국내 기업 대상 플랫폼 선보여"
1107,2535,ynat-v1_train_02535,6,美외교관 부인 차사고로 아들잃은 英부모 가해자 美정부 소송,"美외교관 부인 사고로 아들 잃은 영국 부모, 가해자 미국 정부 소송"
1108,2536,ynat-v1_train_02536,6,케냐 대통령 한국산 자동차 몰고 한국산 매일 본다,"케냐 대통령, 한국산 차량 선호하여 한국 문화체험"
1109,2537,ynat-v1_train_02537,2,與 김희옥 비대위 순항할까 내주 전국위서 추인 시도,"김희옥, 비대위 순항 위해 전국위 추인 시도"
