ID,text,target,target_name,similarity
ynat-v1_train_02647,"러시아-독일 가스관 협상, 유럽 에너지 안보에 미치는 영향",6,세계,0.20696
963,총선 D8 여당 신공항 추가 공약 건설 세금 차단...민주당 서부산 공략 강화,2,정치,0.25199
ynat-v1_train_02247,정부는 안전강화를 위해 최근 3년간 5조원을 투입했다.,3,사회,0.18948
ynat-v1_train_02195,"독일 매체, AfD 의원 러시아 영향력 우려",6,세계,0.18801
ynat-v1_train_02629,"민주언론상 수상, SBS의 삼성 관련 연속 보도로 공정성 인정받다",3,사회,0.19032
2180,삼성 갤노트8 중국서 29일 출시...모바일결제 서비스 제휴 확대,4,IT과학,0.26945
ynat-v1_train_02237,"대통령, 미국에 대한 핵 제재 해제를 위한 협상을 시작하는 것...한반도의 평화를 위한 전환점",2,정치,0.29885
ynat-v1_train_02097,"박혜정, MVP 수상으로 여아이돌 그룹의 새로운 역사 쓰다",1,스포츠,0.22308
ynat-v1_train_00858,한국 윈도 에디션 출시 공략,4,IT과학,0.23978
ynat-v1_train_00006,KBO리그 롯데-KIA 광주 경기 연기.,1,스포츠,0.24301
ynat-v1_train_00732,김욱이 경남에서 선거에서 승리합니다...새로운 정치 시대가 시작됩니다.,2,정치,0.22782
ynat-v1_train_00593,김북경 전 총리가 단일 후보 선정을 앞두고 내부 협의를 벌이고 있다.,2,정치,0.26823
1401,광주교육청 9급 지방공무원 공채 73명 전원 공개 채용,3,사회,0.17379
ynat-v1_train_00512,"국회사무국, 하버드대학교, 스탠포드대학교, 시카고대학교와의 MOU가 있다.",2,정치,0.21227
ynat-v1_train_00614,프로농구 샐 리캡 에 인 억 오른 원,1,스포츠,0.22932
ynat-v1_train_01286,"정부, K-스페이스 산업 발전을 위한 새로운 정책 발표",4,IT과학,0.22105
1086,오늘 북한 날씨 아침에 비 대부분 그쳐,0,생활문화,0.19691
ynat-v1_train_01393,"K중 전 회장, 아주대 정문 앞 운구 차량 목격...비극적인 사망 소식",3,사회,0.1957
ynat-v1_train_00008,"지진 피해 상황 확인, 朴 대통령 경주 현장 방문",2,정치,0.2481
ynat-v1_train_02346,공연소식 청년예술인의 유쾌한 도전 연극 끝까지 간다 外,0,생활문화,0.18892
ynat-v1_train_01586,"대신증권, 아7레퍼시픽의 새로운 IXE경 상품 출시...투자자 관심 집중",5,경제,0.21585
ynat-v1_train_01208,김동연 최저임금 인간다운 삶 위한 것 장관들 한 목소리종합 보,2,정치,0.22522
ynat-v1_train_02511,투자 비보장상품 수익률 업계 위,5,경제,0.2079
2253,천정배 내일 안(安)과 첫 담판...국민의당 與 야당 연대 갈등 국면 봉합 중대기로,2,정치,0.24737
ynat-v1_train_01187,"HDC현대산업개발, 부동산 관련 114 자회사 통합",5,경제,0.19047
1262,2017 올해의연극 베스트3 오른 옥상 밭 우리 학교 그리고 고추는 왜 그럴까 재공연,0,생활문화,0.21183
ynat-v1_train_00630,"베스트셀러 '언어의 온도', 출간 후 급히 상승",0,생활문화,0.20437
ynat-v1_train_00221,"대설주의보 발령, 도심 교통 마비 우려",0,생활문화,0.22026
ynat-v1_train_02285,"G7 회담서 경제 협력 강화, 주요 국가들 고위급 회담 개최",2,정치,0.22531
ynat-v1_train_02700,수능 시험장 접근 금지.,3,사회,0.22665
ynat-v1_train_02582,국제 호단체 유엔 테 단체 정 움직 에 우려,6,세계,0.23029
ynat-v1_train_02073,"노란 산수유, 따스한 봄바람 예고",0,생활문화,0.24025
ynat-v1_train_02756,"이택근, 항소심 선고 출석...법적 운명의 갈림길",3,사회,0.16276
ynat-v1_train_00928,"홍준표·황교안, 전대출마 자격 논란에 선거권 폐지 우려",2,정치,0.24502
ynat-v1_train_01898,"소사 ""4타점"" 봉중근 LG, NC에 4-2 승리",1,스포츠,0.21139
ynat-v1_train_01011,"북한, 개성공단 남측 인원 5시 30분까지 철수명령",2,정치,0.23475
ynat-v1_train_02523,"손흥, 월드컵 출전 앞두고 심리적 압박 극복 도전",1,스포츠,0.24114
ynat-v1_train_00765,"갤럭시 S9 퀀텀, 프리미엄 기능으로 주목받는 5천대 한정 패키지 출시",4,IT과학,0.26616
ynat-v1_train_00238,문 대통령이 경제 회복을 위한 대규모 재정 투입을 발표한다.,2,정치,0.2747
ynat-v1_train_00859,두산과 SK의 선발 투수... 7월. #롯데,1,스포츠,0.24558
ynat-v1_train_02568,"손흥민이 스카이스포츠와의 인터뷰에서 ""팀 분위기가 좋다...아시안컵에서 유일한 희망이다""고 말했다.",1,스포츠,0.21598
ynat-v1_train_02245,류현진 평균자책점 위 지켜준 강정호 소로카에게 멀티출루,1,스포츠,0.23655
ynat-v1_train_01739,"성남 고hs, 선두 추격 위해 잰걸음...j로Qn2부 k/ 1위와의 치열한 경쟁",1,스포츠,0.24107
ynat-v1_train_02106,"교육계 논란, 학교 급식 칸막이 설치 문제로 갈등 심화",3,사회,0.22815
ynat-v1_train_01594,리우 올림픽에서 홀로그램 기술은 새로운 관객 경험을 제공합니다.,4,IT과학,0.23549
ynat-v1_train_02042,전국 평균을 넘는 충북대 학비...학생과 학부모의 부담이 커졌다.,3,사회,0.18519
ynat-v1_train_01751,"제조업, 산업분야 융합 전략 통해 차별성 확보",5,경제,0.20231
ynat-v1_train_02718,"동부산대, 장애인 복지 개선을 위한 제안서 제출",3,사회,0.19208
ynat-v1_train_00948,"경남 초등학생 19만 명, 세정제·위생 키트 배부",3,사회,0.17273
ynat-v1_train_01931,"윤태호, 교양만화로 지적 호기심 자극",0,생활문화,0.19817
ynat-v1_train_00179,일본 연극에는 한국인 3명이 등장한다.,0,생활문화,0.19128
1164,한투증권 빙그레 폭염에 빙과 수요 대폭 증가...매수,5,경제,0.22095
ynat-v1_train_02178,"문재인 대통령, 추미애 대표 맞이",2,정치,0.26434
ynat-v1_train_01360,"T국 내 최대로 유명한 np부대, 거리 청소 캠페인 선도",6,세계,0.18428
ynat-v1_train_02479,"우리은행, 디지털 전환 속도 높여… 과제 해결에 적극 나서",5,경제,0.22108
ynat-v1_train_01402,"충북, 내일까지 장마전선 영향 아래 50~100mm 강수 예상",0,생활문화,0.17791
ynat-v1_train_00274,초미세먼지로 인한 물가 상승이 한국 경제의 새로운 장애물이 되고 있다.,3,사회,0.19844
ynat-v1_train_02768,"트럼프, 런던 시장에 대한 또 다른 비판 '재앙' 강조",6,세계,0.21286
ynat-v1_train_01984,"시진핑, 북한 방문 앞두고 민생 행보 강화",6,세계,0.21585
ynat-v1_train_02119,김정은이 당대회에서 새로운 전략 과정을 발표한다.,2,정치,0.26115
ynat-v1_train_01283,"z대통령, 한반도 평화 위한 새로운 안보 정책 발표",2,정치,0.27341
ynat-v1_train_00778,운송 업계는 운송 위기 속에서 합병과 운송료 인하를 통한 돌파구를 찾고 있다.,5,경제,0.19264
987,친박계 일부 의원들 광화문 촛불집회 날 충북 단양서 골프 회동종합,2,정치,0.22999
ynat-v1_train_01724,"토트넘, 컵대회 경기 나머지 선수들 기회 제공 위해 로테이션 계속",1,스포츠,0.21844
ynat-v1_train_00295,严寒欧洲，难民受寒灾雪地侵袭,6,세계,0.22026
ynat-v1_train_02503,"맨시티, 아약스와의 경기서 28년 구단 최다 득점자 탄생",1,스포츠,0.23859
ynat-v1_train_00648,가장 저렴한 거래는 신반포역에서 3.3㎡ 아파트가 100억원에 거래된 것이다.,5,경제,0.18667
1742,예우받은 사바시아 45번 유니폼 단 트라우트...감동의 MLB 하이라이트 2018 올스타전,1,스포츠,0.23362
ynat-v1_train_00832,최지만 보스턴전 호 솔로포 포함 멀티히트종합,1,스포츠,0.22135
961,국립중앙박물관 이집트 미라 피라미드 등 만나볼 세계문화관 개관,0,생활문화,0.20412
ynat-v1_train_01308,새시즌 준비 류현진 일 서울서 팬미팅,1,스포츠,0.23116
ynat-v1_train_02694,"유승민, 친박 원내대표 표오도원과 결별...단일화 실패로 선거 운동 차질",2,정치,0.21838
ynat-v1_train_02321,"R창진 농구감독, 도박 혐의로 법정 서다",1,스포츠,0.23534
ynat-v1_train_00093,"문재인 대통령, 호주 총리와 축구 평가전 1대1 무승부 맞아 축하",1,스포츠,0.22477
ynat-v1_train_01929,교육계 내 급식용 천막 설치 논란에 대한 보충조치를 논의한다.,3,사회,0.23555
ynat-v1_train_01363,"서울시, 미세먼지 주의보 빠른 시일내 해제",0,생활문화,0.19366
ynat-v1_train_00349,"주터키서 한국문화원, 개원 8주년 맞이 행사 열다",0,생활문화,0.19054
ynat-v1_train_01891,"서영교 의원 사건 이후 더불어민주당, 지역위원장 심사기준 강화",2,정치,0.23095
ynat-v1_train_01953,정부와 기업의 규제 강화로 경제 성장 둔화 우려.,6,세계,0.21032
ynat-v1_train_01570,"여름에 에어컨 폭탄, 가계 경제에 무거운 부담.",0,생활문화,0.21636
ynat-v1_train_00406,"슬로바키아, 언론인 살해 이후 판사 집단 사임 파장",6,세계,0.20417
ynat-v1_train_00125,자배구 대 팀 코 진 구성 완료 트 너에 정기혁,1,스포츠,0.24107
ynat-v1_train_02377,"한선수, 평정심 유지에 집중하는 전략",1,스포츠,0.23637
ynat-v1_train_02746,"NHN엔터, 2분기 영업익 50% 성장...인터넷은행 진출 관심 불확실",5,경제,0.22221
ynat-v1_train_00047,김종린은 이번 충격이 리비아 사태처럼 6개월 동안 지속될 것이라고 전망했다.,6,세계,0.22234
ynat-v1_train_00597,"이란 핵 합의, G7 정상회의서 뜨거운 감자로 떠올라",6,세계,0.25278
ynat-v1_train_01909,"인디 게임, 독창성과 차별점이 매력",4,IT과학,0.20769
ynat-v1_train_02742,"프리다 사상과의 충돌, 주멕스 美대사 발언으로 논란 확산",6,세계,0.21428
1021,글쓴이 사진 톡톡 중국인의 두 눈으로 본 한반도 정세 인물화,0,생활문화,0.19536
ynat-v1_train_02788,"남원, 새로운 문화제 단장 모집...지역 문화 활성화 기대",0,생활문화,0.19278
ynat-v1_train_01178,통신 사 가입자 경쟁 불붙었다 지원금 최대 만원,4,IT과학,0.23664
ynat-v1_train_01117,아베 총리가 내각 교체를 발표합니다... 고노 외무상을 교체합니다.,6,세계,0.21442
ynat-v1_train_01739,로 부 위 성남 고 선두추격 잰걸음,1,스포츠,0.20814
1833,국민 10명 중 8명 혁신 新 車 기술로 일자리 격차 대폭 줄어들 것,4,IT과학,0.22025
ynat-v1_train_02345,"삼성증권, 분기 영업이익 100억원 규모 감소",5,경제,0.22261
ynat-v1_train_02118,약 맞고도 끝나지 않은 103구...셔저의 강인한 투구,1,스포츠,0.22962
ynat-v1_train_01768,"김학범 감독, 아시안게임 경기장 잔디 점검 통해 중동팀에게 유리한 환경 마련…",1,스포츠,0.23054
1603,"박근혜 대통령, 文 당선인 회견 ""시련만큼 아프게 키운 부모 잃어...안보 소명론으로 사드 호소"" (종합)",2,정치,0.27864
ynat-v1_train_01342,강원 축구 대표팀 감독 비우 확정.,1,스포츠,0.23155
ynat-v1_train_01075,"골목상권 침해, 이정현 정치권 눈 밖 (종합)",2,정치,0.21084
346,구미공단 업체 하반기 경영계획 원달러 환율 1천133원,5,경제,0.2473
ynat-v1_train_02550,울산중부새일센터 직업교육으로 경력단절여성 명 취업 지원,3,사회,0.1838
ynat-v1_train_00791,"미국-이란 갈등 심화, 중동 긴장 고조",6,세계,0.27608
ynat-v1_train_00072,"독일, 반이스라엘 행위 강연 금지…팔레스타인인 비자 취소",6,세계,0.21557
ynat-v1_train_02593,"조코위, 인도네시아 대통령직 잡고 휴대폰 사지 않는다",6,세계,0.20082
ynat-v1_train_02676,"클래식 음악의 밤, 무대는 영화의 주인공으로 변했습니다.",0,생활문화,0.21878
1515,비자나무는 모기퇴치제로...옛 문헌 숲 속 생물활용서 등 발간,0,생활문화,0.19793
ynat-v1_train_00803,김지는 G5 경기에서 19점을 기록해 현대 카탈루냐의 승리의 열쇠를 던졌다.,1,스포츠,0.20673
401,류현진이 변했다...콜로라도전 앞두고 오늘 또 불펜 투구,1,스포츠,0.2486
ynat-v1_train_01333,"수출 5주년 맞은 한국무역협회, 거래액 2조원 돌파",5,경제,0.21463
ynat-v1_train_02796,"갤럭시 출시, 삼성-이통시장에 파도",4,IT과학,0.27675
1935,정치개혁 특위 제2소위 공직선거법 개정안 등 처리 심의,2,정치,0.22697
ynat-v1_train_01130,"KAIST 오준호 교수, 과학기술훈장 창조장 수상",3,사회,0.17479
ynat-v1_train_01244,답답한 날 즌 출전 레알 배,1,스포츠,0.23469
ynat-v1_train_01322,"시진핑 마카오 방문, 홍콩 기자들은 입장 금지",6,세계,0.22004
ynat-v1_train_02246,"K리그 팀들, 새로운 시즌 첫 경기서 다채로운 전술로 팬들 매료",1,스포츠,0.26723
1040,KBS 재단법인화 TBS 초대 대표에 이강택 현 교통방송 사장 대표,3,사회,0.18652
ynat-v1_train_00130,"삼성, 갤럭시 S9 퀀텀 패키지 출시...5천대 한정 판매",4,IT과학,0.27007
ynat-v1_train_01091,"K 발표자, 에와브론 클럽 청소년 지도 프로그램 참여",3,사회,0.19673
ynat-v1_train_00003,갤노트 주말 만대 개통 시장은 불법 보조금 얼룩,4,IT과학,0.2238
ynat-v1_train_01445,"국립전통예술고 학생, 신계A선호텔 장학금 받으며 꿈에 한 걸음 더",3,사회,0.17602
2370,신동빈 경영복귀 선언 후 취임 첫 일성 적극적 해외 투자로 국가 경제 이바지,5,경제,0.21498
ynat-v1_train_01693,"북한, 5월 당대회에서 경제 회복을 강조합니다.",2,정치,0.23722
ynat-v1_train_00205,특징주 면분할 성전자 귀환 첫날 약세,5,경제,0.21646
ynat-v1_train_00589,"오늘 전당대회, 4파전 승패 가결",2,정치,0.25267
1192,김정일 北 핵실험 10년 4김정은 언제 또 6차 핵실험 도발할까끝,2,정치,0.21588
ynat-v1_train_02061,금리 인상론 금리 비중 83월 새 기준 85% 급증,5,경제,0.19808
193,광주교육청 9급 지방공무원 73명 전원 공개 채용,3,사회,0.1783
ynat-v1_train_02086,"의사의 진단 한계를 보완하는 구글 AI, 의료 혁신을 위한 X와의 협력.",4,IT과학,0.25348
ynat-v1_train_02145,"국방부가 ""한미 합동 훈련 수행""을 선언한다.",2,정치,0.22651
ynat-v1_train_01676,"애플 뮤직, 9월부터 유료 서비스 원저작권 음악 제공",4,IT과학,0.2095
ynat-v1_train_02204,"청, 국방부 브리핑서 해경 발표 사실 안 알았나?",2,정치,0.21818
ynat-v1_train_01397,"미전환 IC 카드단말기, 21일부터 결제 불가",5,경제,0.19962
ynat-v1_train_01595,"영상 꼭두각시 놀이, 김씨 아들이 언젠가 저승 갈 것이라는 이야기",0,생활문화,0.206
1093,"빅스비, 빨리 랩 해줘 명령에 노래하는 갤럭시 S8",4,IT과학,0.24917
ynat-v1_train_00053,"코로나19 백신 접종 후 학교 등교, 학생들의 일상 회복 시작",3,사회,0.18428
ynat-v1_train_00397,"오만 외무부, 이란 방문 통해 중동 갈등 해결 촉구",6,세계,0.22429
ynat-v1_train_01046,"MLB 워싱턴, 감독 스트라스버그까지 동원하며 총력전",1,스포츠,0.27067
ynat-v1_train_02103,"한국예탁결제원, CSD 워킹그룹과 분산장부 기술 공동 연구",5,경제,0.20489
ynat-v1_train_02657,에콰도르 강진 피해 복구에 조 천억 필요,6,세계,0.1889
ynat-v1_train_02627,"폼페이오 국무장관, 상원 도전 선언…공화당 지도부 차출 기대",6,세계,0.20607
ynat-v1_train_01306,"특수수사과, 경찰 특수사건 대표선수 간판서 특수 뗄 것",3,사회,0.18178
ynat-v1_train_02274,"학교 긴급 대피, 학부모들 지푸라기라도 잡는 심정",3,사회,0.22779
1664,클린턴 美 외교책사 인터뷰 북핵 6자회담 재개 신중해야,6,세계,0.22337
ynat-v1_train_01962,가족과 함께 여행하는 40대 여성 고객을 위해 2018년 피곤한 마음을 풀어줄 수 있는 5스타 호텔 코스를 링크한다.,0,생활문화,0.19253
ynat-v1_train_02133,"충북교육청, '국제학교 유치' 포승초 입학사정관제 도입",3,사회,0.18294
233,UAE 단교 20개월만에 카타르 왕래 화물선 입항 허용,6,세계,0.18855
ynat-v1_train_02739,한금투 자동차 업 분기부 실적 점진 선,5,경제,0.22175
ynat-v1_train_02424,"수학계의 난제, 소수의 비밀 풀릴까?",0,생활문화,0.18396
ynat-v1_train_00807,"정의장 인도-카자흐스탄 방문, 문재인 대통령과 담판",2,정치,0.22884
ynat-v1_train_02335,심진옥의 쇼핑몰에 있는 김씨 가게에서 불이 났습니다... 총 6개의 가게에 불이 났습니다.,3,사회,0.16351
114,노벨평화상 소식에 아프리카 환호...각국 정상 참석 환영 잇따라,6,세계,0.21989
ynat-v1_train_01271,밀란 G8 정상회의가 열리고 글로벌 경제 논의를 위한 홀이 열린다.,6,세계,0.22732
ynat-v1_train_00644,"바이오랜드, 줄기세포 기반 아토피 치료제 사업 확대",5,경제,0.19446
ynat-v1_train_00562,위클리 스포츠 토요일 과학관 행사 다채,0,생활문화,0.21151
ynat-v1_train_01576,"연패 속 트라우마, 롯데 판정에 아픔",1,스포츠,0.23806
ynat-v1_train_00723,"축구계 충격, 유명 선수 승부 조작 혐의 폭로",1,스포츠,0.24398
ynat-v1_train_00266,인류 무형 문화 유산을 위한 새로운 보존 프로젝트로서 4.4km 구간의 복원.,0,생활문화,0.19995
ynat-v1_train_02014,신세계푸드가 3분기 영업이익 100억원을 돌파한다.,5,경제,0.21822
77,구글 안드로이드 3세대 크롬캐스트 출시...신세계아이앤씨 단독 판매종합,4,IT과학,0.26919
ynat-v1_train_00063,"나경원 원내대표, 영상 선출부터 퇴장까지 주도적 활동",2,정치,0.21066
59,트레이 힐만 감독 산체스 15∼16일 불펜에서 대기,1,스포츠,0.24065
ynat-v1_train_01129,"대전에서 열린 경기에서 KB손보가 첫 연승을 거두며 도로공사를 상대로 승리, IBK에 이어 두 경기 연속 승리",1,스포츠,0.224
ynat-v1_train_01565,"축구대표팀, 해외 원정서 AFC와 치열한 경기 펼쳐",1,스포츠,0.24752
ynat-v1_train_02599,"중부, 8월 중순 물폭탄…평균 강수량 223.4mm, 평년치 2배",0,생활문화,0.19175
ynat-v1_train_02337,"정몽구, 현대건설 떠나자 자동차 부문 집중",5,경제,0.19308
1556,금융감독원 공공기관 임원 블랙리스트 지정 가까스로 징계 피했다...5년 내 상위직 35%로 감축종합2보,3,사회,0.17582
ynat-v1_train_00521,총리는 오는 5일부터 8일까지 일본을 방문해 고위급 경제 회담을 가질 예정이다.,6,세계,0.18239
ynat-v1_train_01588,"홍준표, 김성태와 대화",2,정치,0.26525
ynat-v1_train_02476,푸틴 리아 철군 계획 사드 사전 협의 아사드,6,세계,0.21712
ynat-v1_train_02003,"정부, 경제 활성화 위해 대규모 사면 추진 논의",2,정치,0.25127
ynat-v1_train_00588,"삼성전자, 호주 동업 deal 발표",5,경제,0.22261
ynat-v1_train_02147,"아프간, 미국 이후 중국 진출 시작",6,세계,0.19938
ynat-v1_train_02471,오지라이프 임원들 6명 사주 매각 보도는 사실무근,3,사회,0.16093
1012,MLB 텍사스 펜스마저 타구 쫓다 허벅지 부상...외야 줄부상,1,스포츠,0.2252
ynat-v1_train_02292,"방역장비 부족으로 고통받는 자동차 공장 노동자들, 안전 위협",3,사회,0.19674
ynat-v1_train_00453,"브렉시트 협상 반기 발표, 주요 쟁점 8개로 인해 연기될 수도",6,세계,0.20035
ynat-v1_train_01932,국제사회는 북한의 군사외교 강화 움직임에 주목하고 있다.,2,정치,0.23882
ynat-v1_train_01557,"삼성, 로건 없는 상황서 지난해 통산승리 달성",1,스포츠,0.22855
1080,서울시판 ‘성범죄 선물’ 하반기 비율·유가망 개편 세미나,5,경제,0.21657
ynat-v1_train_01823,페이스북 7과 SKB 사장의 한국 방문 논란에 대한 해결책이 나올까?,4,IT과학,0.24053
ynat-v1_train_01162,"독립운동유적지, 위성 영상 통해 드러나다",3,사회,0.16724
ynat-v1_train_00239,"SK텔레콤, 헬릭스비전과 협력해 의료 서비스 혁신 추진",4,IT과학,0.26421
ynat-v1_train_01940,"백낙청,  '더 나은 세상'에 대한 통찰력 담아 회화록 6~7권 발표",0,생활문화,0.18168
ynat-v1_train_02327,국회 선 영 박 프레임 버 야,2,정치,0.25624
ynat-v1_train_02204,"청와대-국방부 첫 브리핑, 해경 발표 사실 인지 부족 논란",2,정치,0.24385
ynat-v1_train_02314,경제 전환기는 코로나19 팬데믹 이후 2023년 하반기부터 시작된다.,5,경제,0.20128
ynat-v1_train_01168,"위민크로스, 남북평화 기원 걷기 행사 개최",0,생활문화,0.18378
ynat-v1_train_02577,국내 랜섬웨어 사례가 100건이 넘는 등 급증하는 추세다.,3,사회,0.19897
ynat-v1_train_00573,"LG전자, 2018년형 실용성 강조 K 시리즈 스마트폰 출시",4,IT과학,0.25166
ynat-v1_train_02358,프로농구 현대모비 프 존슨 쇼터 선수 구 완료,1,스포츠,0.21818
ynat-v1_train_01133,"북핵, 클린턴 외교책에 신중한 6자회담 재개 필요",6,세계,0.21857
ynat-v1_train_01491,탱크 전투 헬기가 바닷속에 요르단 수중 군사 박물관 공개,6,세계,0.19536
ynat-v1_train_00669,예스 우리가 사랑한 인의 작가들 부산서 전시,0,생활문화,0.18835
ynat-v1_train_01382,"이녹스, 1분기 영업 이익 17억원 대폭 감소",5,경제,0.19742
ynat-v1_train_00869,"비 내리는 해수욕장, 피서 인파 여전히 몰려",0,생활문화,0.22218
ynat-v1_train_02106,검찰 서 검사의 뇌물 혐의에 대한 채널 A의 수사 결정,3,사회,0.16508
ynat-v1_train_01045,"팔 이식 수술, 인공근육 움직여...뇌신경 재편된다",4,IT과학,0.21678
ynat-v1_train_00303,이란과 아랍 국가들과의 외교적 갈등이 심화되고 있다.,6,세계,0.24712
201,그래픽 통계청 자영업부채 400조 돌파 자영업대출 규모,5,경제,0.21684
ynat-v1_train_00603,"동장군, 강원 한파주의보 발령…",0,생활문화,0.19
ynat-v1_train_02644,"강력한 투구로 1위를 확고히 한 류현진, 귀환을 준비하는 강정호.",1,스포츠,0.28596
ynat-v1_train_02409,"현대중공업, 4천만 달러 산업용 로봇 대규모 수주",5,경제,0.22394
ynat-v1_train_00134,"코오롱플라스틱, 1분기 연결 영업익 58억원 기록… 전년 동기 대비 138% 상승",5,경제,0.19253
ynat-v1_train_02571,대기업이 기부금을 늘리지 않는 이유는 무엇인가요? 여섯 개의 면을 볼 수 없나요?,5,경제,0.20103
ynat-v1_train_00883,시내 교통 앱 도입과 시민의 편의 증대에 대한 기대.,4,IT과학,0.23252
ynat-v1_train_02035,호 대 김 현 총장 임 구성원 단합으로 위기 복,3,사회,0.20135
ynat-v1_train_02528,SKT 5G 서비스 개시 140만 명 돌파,4,IT과학,0.24787
ynat-v1_train_00698,"한 해 동안의 침묵 끝에 소설이 출판된 후, 할머니는 죽지 않는다.",0,생활문화,0.19775
797,그래픽 자동차 사고 과실비율 인정기준 시행령 개정 주요 변경 내용,3,사회,0.16691
1949,미국 북 콜롬비아 평화협정 3년만에...옛 FARC 지도자 또 다시 핵 무기 들겠다종합2보,6,세계,0.24656
ynat-v1_train_02092,"홍콩, 금융 시장 불확실성에 대한 경고 확산.",6,세계,0.22726
621,"日 언론, 고노 외상 주재 美 USTR 대표와 회담...WTO 회원국 개혁 연대키로",6,세계,0.23339
ynat-v1_train_01466,국제조 사 졌지 中 과 기술,6,세계,0.20093
ynat-v1_train_01156,"북미, 남북한 정상회담 통해 한반도 평화 촉진",2,정치,0.24625
ynat-v1_train_01348,"한국행 류현진, 추신수와 함께 빛날 전망",1,스포츠,0.24173
ynat-v1_train_02001,"""낮 중에도 미세먼지가 더 심해진다""... 오존 농도도 높다.",0,생활문화,0.22932
ynat-v1_train_02093,멕시코 외무 중미 불법 이민 저감 대책 일 이후 평가,6,세계,0.19329
ynat-v1_train_02655,그래픽 올림픽 스케일 업! 홍보 계획 발표,5,경제,0.19966
ynat-v1_train_01029,"윤 장관, KCA와 베트남서 AI 진단 세미나 개최",5,경제,0.18766
ynat-v1_train_01965,"방송통신위원회, 적극적인 행정 추진 약속",3,사회,0.19804
ynat-v1_train_00529,"SKT, 프리미엄 임대폰서 10일 이하 이용 시 하루 단위 과금 적용",4,IT과학,0.2331
ynat-v1_train_02396,배구팀은 이강주의 리더십으로 시즌 우승을 도전할 예정이다.,1,스포츠,0.26491
34,한산한 성산일출봉 입구 주차장,0,생활문화,0.20217
ynat-v1_train_01729,"방탄소년단, LG G7 광고 50일 만에 1억 5천만뷰 돌파",4,IT과학,0.21715
ynat-v1_train_01072,삼성전자가 갤럭시 S8을 출시합니다.,4,IT과학,0.27848
670,코스피 상승 출발...개인 매수에 장중 1940선 소폭 회복,5,경제,0.21831
ynat-v1_train_02543,"박기원 감독, '눈치 본 건 아니'...",1,스포츠,0.2309
ynat-v1_train_00648,"신반포역 역세권 아파트, 3.3m2당 10억 돌파...거래 열기 고조",5,경제,0.21604
ynat-v1_train_01966,페인트공업체 연결영업이익 88억원...54% 증가,5,경제,0.20716
1256,프로축구 2부 부천 삼성 블루 FC와 안산 무궁화와의 홈 개막전 경기 1-1 무승부,1,스포츠,0.207
ynat-v1_train_00196,유레카 챔피언스 리그 8강 결정전 상대팀 발표.,1,스포츠,0.22465
ynat-v1_train_01824,"뜨거운 여름, 냉각 욕구 증가",0,생활문화,0.22066
805,전국 LH 아파트에 지능형 스마트홈 구축한다,4,IT과학,0.23727
ynat-v1_train_01928,과학기술정보통신부가 여름 캠프를 주최합니다.,4,IT과학,0.2192
ynat-v1_train_01528,게시판 수요낭독공감 일 일 개최,3,사회,0.2134
ynat-v1_train_01680,"이통 판매점, 완전자급제법 맹추진에 우려",3,사회,0.20114
1018,공연소식 청년예술인의 유쾌한 도전 뮤지컬 연극 끝까지 간다 外,0,생활문화,0.1876
ynat-v1_train_00528,朴대 령 북핵은 턱밑 비 해결 않으면 한미에 큰 피,2,정치,0.24076
ynat-v1_train_01516,탈리반 내부의 갈등으로 새로운 사령관 임명이 취소된다.,6,세계,0.22229
ynat-v1_train_01392,"구글, 장기 구독 앱 이용 수수료 절감",4,IT과학,0.24529
ynat-v1_train_00604,"연말, 아시안컵에서 한국과 일본의 경기에서 당첨된 것, 승리에 한 걸음 더 가까워졌다.",1,스포츠,0.25346
ynat-v1_train_02370,"KAIST, 세계 최초 AI 축구 월드컵 개최…12개국 29팀 참가",4,IT과학,0.22532
ynat-v1_train_00530,"아시안게임, 여자축구 한국·인도네시아 대결 빛낸 손화연 이현영 활약",1,스포츠,0.22036
ynat-v1_train_02367,"무라카미 하루키, 35번째 생일 맞아 팬들 사랑받는다",0,생활문화,0.18048
ynat-v1_train_02115,"삼성전자가 갤럭시 S9 양자 패키지를 5,000대에 한정해 출시한다.",4,IT과학,0.24606
ynat-v1_train_02639,"갤노트 펜, 셀카부터 앱까지 스마트 기기 기능 확장",4,IT과학,0.27235
ynat-v1_train_00117,어촌으로 봄 여행 떠나볼까 해수부 체험 마을 곳 추천,0,생활문화,0.20252
ynat-v1_train_00842,이란과 프랑스와의 협상 후 탄도미사일 실험 발사.,6,세계,0.25398
ynat-v1_train_00277,"엔터테인먼트, 이번 분기에 영업익 억원 상승",5,경제,0.22399
ynat-v1_train_01921,"미중 갈등 심화 속, 원달러 환율 추락",5,경제,0.21064
ynat-v1_train_01590,"KT, 주파수 미사용에 2년 이용기간 단축 처분",4,IT과학,0.21005
ynat-v1_train_02595,"남북, 오전 10시 추가 정상회담...대화 결과 발표",2,정치,0.27105
ynat-v1_train_00975,정의당과 서울시민당의 6.3 대통령 공천식.,2,정치,0.24571
ynat-v1_train_00100,"백두산 연구, 북한이 서방과 과학 외교 채널 개척",2,정치,0.21448
ynat-v1_train_01241,"제주, 내년 1월 3일까지 등교 중지...원격수업 지속",3,사회,0.18882
ynat-v1_train_00381,"청와대, 주요 정책 결정 앞두고 내부 논의 중",2,정치,0.28965
