,index,ID,text,target,target_name,source,similarity,predicted_value
2023,9298,ynat-v1_train_02247,"민간 기업, 근로자 안전 향상 위해 차세대 안전 장비 5년 계획 수립",3,사회,noisy,0.19013,5
2024,9301,ynat-v1_train_02247,"교육 혁신 프로그램, 10년 계획으로 1조 원 투자 발표",3,사회,noisy,0.186,5
2025,9301,ynat-v1_train_02247,"환경 보호 프로젝트, 최대 7조 원 배정해 5년 내 완성 목표",3,사회,noisy,0.186,5
2026,9301,ynat-v1_train_02247,"공공 의료 인프라 강화, 총 4조 원 규모의 4년 계획 발표",3,사회,noisy,0.186,5
2027,9301,ynat-v1_train_02247,"스마트 시티 개발 사업, 3조 원 투입해 5년 내 완공 예정",3,사회,noisy,0.186,5
2028,9302,ynat-v1_train_02247,"스타트업, AI 기반 재난 예측 시스템 개발 발표",3,사회,noisy,0.16106,5
2029,9303,ynat-v1_train_02247,디지털 전환 가속화 위한 IT 인프라 확충에 5조원 배정,3,사회,noisy,0.19801,5
2030,9303,ynat-v1_train_02247,교통 안전 개선을 위해 전국 도로 개선 프로젝트 5조원 투입,3,사회,noisy,0.19801,5
2031,9303,ynat-v1_train_02247,공공 의료시설 현대화에 3년간 5조원 투자 확정,3,사회,noisy,0.19801,5
2032,9303,ynat-v1_train_02247,"교육 예산 3년 동안 5조원 증액, 학생 복지 향상 기대",3,사회,noisy,0.19801,5
2033,9303,ynat-v1_train_02247,환경 보호를 위한 녹색 인프라 구축에 5조원 투자,3,사회,noisy,0.19801,5
2034,9298,ynat-v1_train_02247,"IT 기업, 혁신적 보안 기술 개발로 3년간 5억 달러 투자",3,사회,noisy,0.19013,5
2035,9302,ynat-v1_train_02247,첨단 의료 장비로 전국 병원의 환자 안전 개선,3,사회,noisy,0.16106,5
2036,9301,ynat-v1_train_02247,"안전망 확충 프로젝트, 5조원 투입 3년 계획 발표",3,사회,noisy,0.186,5
2037,9302,ynat-v1_train_02247,차세대 통신 기술로 미래 도시 안전성 강화,3,사회,noisy,0.16106,5
2038,9302,ynat-v1_train_02247,"글로벌 IT 기업, 혁신 보안 솔루션 출시",3,사회,noisy,0.16106,5
2039,9302,ynat-v1_train_02247,"지방 정부, 친환경 에너지 프로젝트 착수",3,사회,noisy,0.16106,5
2040,9324,ynat-v1_train_02254,"삼성, 전기차 배터리 혁신 기술 7월 상용화",5,경제,noisy,0.18994,4
2041,9324,ynat-v1_train_02254,"마이크로소프트, 클라우드 기반 업무 관리 도구 7월 상륙",5,경제,noisy,0.18994,4
2042,9324,ynat-v1_train_02254,"아마존, 스마트 홈 보안 시스템 하반기 출시",5,경제,noisy,0.18994,4
2043,9324,ynat-v1_train_02254,"구글, AI 기반 헬스케어 솔루션 7월 공개",5,경제,noisy,0.18994,4
2044,9323,ynat-v1_train_02254,"삼성, 최신 폴더블 스마트폰 12월 출시 예정",5,경제,noisy,0.19292,4
2045,9323,ynat-v1_train_02254,"애플, 차세대 웨어러블 디바이스 8월에 선보일 예정",5,경제,noisy,0.19292,4
2046,9323,ynat-v1_train_02254,"마이크로소프트, 클라우드 보안 강화 프로그램 9월에 출시",5,경제,noisy,0.19292,4
2047,9323,ynat-v1_train_02254,"아마존, 스마트 홈 관리 시스템 11월 출시 예정",5,경제,noisy,0.19292,4
2048,9323,ynat-v1_train_02254,"구글, AI 기반 헬스케어 솔루션 10월 공개",5,경제,noisy,0.19292,4
2049,9324,ynat-v1_train_02254,"페이스북, VR 교육 플랫폼 7월 출시 예정",5,경제,noisy,0.18994,4
2050,9324,ynat-v1_train_02254,"테슬라, 기업용 자율주행 기술 7월 출시 예정",5,경제,noisy,0.18994,4
2051,9323,ynat-v1_train_02254,테슬라는 7월에 출시할 기업용 자율주행 기술입니다.,5,경제,noisy,0.19292,4
2052,9344,ynat-v1_train_02259,"뉴욕 타임스, 폭염으로 도시 전체 전력 과부하 경고",3,사회,noisy,0.2024,0
2053,9344,ynat-v1_train_02259,"런던, 기후 변화로 인한 홍수 위험 증가에 대비 중",3,사회,noisy,0.2024,0
2054,9344,ynat-v1_train_02259,어제 서울이 욕사가 되었나요?,3,사회,noisy,0.2024,0
2055,9344,ynat-v1_train_02259,"도쿄, 기록적인 더위에 대비한 시민 건강 대책 발표",3,사회,noisy,0.2024,0
2056,9344,ynat-v1_train_02259,"시드니, 여름철 전력 사용량 급증으로 에너지 관리 강화",3,사회,noisy,0.2024,0
2057,9344,ynat-v1_train_02259,"멜버른, 폭염 대비 공공 냉방 시설 확충 계획 착수",3,사회,noisy,0.2024,0
2058,9354,ynat-v1_train_02260,"대형 태풍 상륙 앞둔 도시, 비상 대피 훈련 실시",0,생활문화,noisy,0.18376,3
2059,9350,ynat-v1_train_02260,도시 재난 관리 시스템 혁신으로 주민 안전 보장,0,생활문화,noisy,0.19209,3
2060,9350,ynat-v1_train_02260,첨단 기술로 실시간 모니터링 강화된 스마트 시티 화재 대응,0,생활문화,noisy,0.19209,3
2061,9350,ynat-v1_train_02260,도심 속 화재 경보 시스템 업데이트로 긴급 대피 성공,0,생활문화,noisy,0.19209,3
2062,9354,ynat-v1_train_02260,"신규 감염병 발발, 국제 보건 기구 긴급 회의 소집",0,생활문화,noisy,0.18376,3
2063,9354,ynat-v1_train_02260,"대규모 정전 사태, 정부 전력 회사 즉각 대응",0,생활문화,noisy,0.18376,3
2064,9354,ynat-v1_train_02260,"초강력 지진 발생, 국가 재난 관리 시스템 가동",0,생활문화,noisy,0.18376,3
2065,9350,ynat-v1_train_02260,지능형 자동화 시스템 도입 후 화재 진압 속도 향상,0,생활문화,noisy,0.19209,3
2066,9350,ynat-v1_train_02260,최신 화재 감지 기술 도입으로 위기 모면한 아파트 단지,0,생활문화,noisy,0.19209,3
2067,9354,ynat-v1_train_02260,"도시 전역 교통 통제, 자연재해 대비 특별 조치 시행",0,생활문화,noisy,0.18376,3
2068,9350,ynat-v1_train_02260,"산불의 확산, 지역 사회의 비상 대응 시스템으로의 진입.",0,생활문화,noisy,0.19209,3
2069,9354,ynat-v1_train_02260,"산불 확산, 지역 사회 긴급 대응 체제 돌입",0,생활문화,noisy,0.18376,3
2070,9426,ynat-v1_train_02275,재난 피해 복구를 위한 혁신적인 크라우드펀딩 모델 도입,2,정치,noisy,0.20503,6
2071,9426,ynat-v1_train_02275,대규모 재난 구호 자금을 마련하기 어렵다.,2,정치,noisy,0.20503,6
2072,9426,ynat-v1_train_02275,"국제 구호 기금 모금, 전 세계 시민의 동참 호소",2,정치,noisy,0.20503,6
2073,9426,ynat-v1_train_02275,기후 변화에 대비한 국민 참여형 재난 준비 캠페인 시작,2,정치,noisy,0.20503,6
2074,9426,ynat-v1_train_02275,"새로운 재난 대응 전략, 정부와 기업체 협력의 중요성",2,정치,noisy,0.20503,6
2075,9426,ynat-v1_train_02275,"재난 대비 기금 확충, 지역 사회의 목소리를 듣다",2,정치,noisy,0.20503,6
2076,9448,ynat-v1_train_02285,세계 경제 포럼에서 독일 총리와 프랑스 대통령의 혁신적 협력 선언,2,정치,noisy,0.23209,6
2077,9448,ynat-v1_train_02285,"아시아 항공 산업, 신규 친환경 기술 도입으로 발전 전망",2,정치,noisy,0.23209,6
2078,9448,ynat-v1_train_02285,"유럽 축구 연맹, 새로운 리그 시스템 도입 예정 발표",2,정치,noisy,0.23209,6
2079,9448,ynat-v1_train_02285,"아프리카 농업 혁신의 주도자, 케냐의 농업 장관 인터뷰",2,정치,noisy,0.23209,6
2080,9448,ynat-v1_train_02285,"남미 에너지 시장, 브라질과 칠레 간 자원 공동 개발 협정 서명식",2,정치,noisy,0.23209,6
2081,9448,ynat-v1_train_02285,미회담 정 길 진 나 中 고위급 류 통 강조,2,정치,noisy,0.23209,6
2082,9460,ynat-v1_train_02286,"러시아와 캐나다, 에너지 자원 공동 연구 착수",6,세계,noisy,0.21651,2
2083,9460,ynat-v1_train_02286,"일본과 싱가포르, 스마트 시티 개발 협력 추진",6,세계,noisy,0.21651,2
2084,9460,ynat-v1_train_02286,브라질과 아르헨티나 간 농업 기술 교류 회담 개최,6,세계,noisy,0.21651,2
2085,9460,ynat-v1_train_02286,중국과 북한과의 경제협력을 확대하기 위한 논의가 진행되고 있다.,6,세계,noisy,0.21651,2
2086,9460,ynat-v1_train_02286,"EU, 친환경 기술 협력 방안 논의",6,세계,noisy,0.21651,2
2087,9460,ynat-v1_train_02286,"인도와 호주, 의료 연구 협력 확대 논의 중",6,세계,noisy,0.21651,2
2088,9484,ynat-v1_train_02291,"대형 유통사, 정부 지원금 500억원 횡령 혐의로 직원 체포",0,생활문화,noisy,0.17509,3
2089,9484,ynat-v1_train_02291,"고속철도 공기업, 200억원 기술 보조금 무단 전용",0,생활문화,noisy,0.17509,3
2090,9484,ynat-v1_train_02291,"국내 유명 박물관, 교육 후원금 150억원 유용 체포",0,생활문화,noisy,0.17509,3
2091,9484,ynat-v1_train_02291,"유명 여행사, 고객 환불금 50억원 부정수급 체포",0,생활문화,noisy,0.17509,3
2092,9484,ynat-v1_train_02291,매일 울면서 '6억5천만원의 바우처'를 횡령한 공무원 체포.,0,생활문화,noisy,0.17509,3
2093,9484,ynat-v1_train_02291,"대형 제약사, 300억원 의약품 보조금 횡령 사건 발생",0,생활문화,noisy,0.17509,3
2094,9559,ynat-v1_train_02306,새로운 도심 고속도로 개통 직후 도로 건설 자재 부족 사태,4,IT과학,noisy,0.20531,5
2095,9559,ynat-v1_train_02306,"신고속도로 개통 1주일 내 물류 차질, 석유 부족 소식",4,IT과학,noisy,0.20531,5
2096,9559,ynat-v1_train_02306,"신철도 개통 3일 차, 전력 공급 문제로 열차 중단",4,IT과학,noisy,0.20531,5
2097,9559,ynat-v1_train_02306,신공항 개통 48시간 만에 항공 연료 대란 발발,4,IT과학,noisy,0.20531,5
2098,9559,ynat-v1_train_02306,GALS8이 개통된 지 2일 만에 휘발유 부족 사태가 발생했다.,4,IT과학,noisy,0.20531,5
2099,9559,ynat-v1_train_02306,신도시 개발 후 2일 만에 상수도 공급 문제 발생,4,IT과학,noisy,0.20531,5
2100,9583,ynat-v1_train_02310,"NBA 전설 르브론 제임스, 새로운 스포츠로의 도전 밝혀",0,생활문화,noisy,0.1738,1
2101,9583,ynat-v1_train_02310,"프로야구 스타 김씨, 무릎 수술 후 첫 복귀 경기에서 팬들 환호",0,생활문화,noisy,0.1738,1
2102,9583,ynat-v1_train_02310,주요 영화제서 황금곰상 수상한 한국 영화 감독의 소감,0,생활문화,noisy,0.1738,1
2103,9583,ynat-v1_train_02310,유럽 축구 챔피언십서 바르셀로나의 신예 스타 활약,0,생활문화,noisy,0.1738,1
2104,9583,ynat-v1_train_02310,"구글, AI 기반 새로운 검색 알고리즘 공개",0,생활문화,noisy,0.1738,1
2105,9583,ynat-v1_train_02310,세계 경제 포럼서 혁신적 정책 제안한 국제 지도자들,0,생활문화,noisy,0.1738,1
2106,9624,ynat-v1_train_02318,"전세계적으로 디지털 화폐 사용 급증, 중앙은행 대응 모색",6,세계,noisy,0.20233,2
2107,9624,ynat-v1_train_02318,"독일, 난민 수용 정책 수정 발표로 사회적 논쟁 심화",6,세계,noisy,0.20233,2
2108,9624,ynat-v1_train_02318,"미국, 우주탐사 프로젝트에 대규모 예산 투입 계획 발표",6,세계,noisy,0.20233,2
2109,9624,ynat-v1_train_02318,"유럽 연합, 새로운 환경 규제 강화 발표",6,세계,noisy,0.20233,2
2110,9624,ynat-v1_train_02318,문재인 총리가 야당의 반대에도 불구하고 정책을 추진하겠다는 의지를 밝힌다.,6,세계,noisy,0.20233,2
2111,9624,ynat-v1_train_02318,"프랑스 정부, 실업률 감소 위한 경제 개혁안 도입",6,세계,noisy,0.20233,2
2112,9763,ynat-v1_train_02351,"시민들의 환영과 예상치 못한 도전""",0,생활문화,noisy,0.2354,1
2113,9763,ynat-v1_train_02351,"농부들이 기대하는 조기 수확""",0,생활문화,noisy,0.2354,1
2114,9763,ynat-v1_train_02351,"커피숍과 레스토랑의 대비책""",0,생활문화,noisy,0.2354,1
2115,9763,ynat-v1_train_02351,"선수들의 부상 예방 전략 변화""",0,생활문화,noisy,0.2354,1
2116,9763,ynat-v1_train_02351,"해빙의 비, 겨울 스포츠 시즌의 조기 종료 위협.",0,생활문화,noisy,0.2354,1
2117,9763,ynat-v1_train_02351,"학교와 놀이공원의 새로운 전략""",0,생활문화,noisy,0.2354,1
2118,9826,ynat-v1_train_02366,"유럽 연합, 기후변화 대응을 위한 3개국 연구 컨소시엄 출범",6,세계,noisy,0.25406,2
2119,9826,ynat-v1_train_02366,"아시아 금융 허브, 3개국 협력으로 금융 규제 완화 추진",6,세계,noisy,0.25406,2
2120,9826,ynat-v1_train_02366,3개국과의 협력 강화... 지역 안보 긴장을 완화하기 위한 시도입니다.,6,세계,noisy,0.25406,2
2121,9826,ynat-v1_train_02366,"글로벌 에너지 기업, 새로운 합작 투자로 청정 에너지 시장 확대",6,세계,noisy,0.25406,2
2122,9826,ynat-v1_train_02366,"국제 우주정거장, 3개국 공동 연구 프로젝트 발표",6,세계,noisy,0.25406,2
2123,9826,ynat-v1_train_02366,"아프리카 개발은행, 3개국과 농업 혁신 프로그램 공동 착수",6,세계,noisy,0.25406,2
2124,9978,ynat-v1_train_02400,"마이크로소프트, 클라우드 서비스 확장 위해 5천억 원 투입",4,IT과학,noisy,0.25977,5
2125,9976,ynat-v1_train_02400,"구글, 혁신 스타트업에 100억 투자 유치",4,IT과학,noisy,0.25984,5
2126,9978,ynat-v1_train_02400,삼성 중소기업 신사업 지원...우수 기술 보유 기업 지원 확대,4,IT과학,noisy,0.25977,5
2127,9976,ynat-v1_train_02400,"현대자동차, 환경친화 자동차 기술 개발에 500억 투자",4,IT과학,noisy,0.25984,5
2128,9976,ynat-v1_train_02400,"네이버, AI 기술 기반 교육 플랫폼 출시",4,IT과학,noisy,0.25984,5
2129,9976,ynat-v1_train_02400,"LG화학, 친환경 에너지 솔루션 기업과 협업 강화",4,IT과학,noisy,0.25984,5
2130,9976,ynat-v1_train_02400,"카카오, 스마트 헬스케어 서비스 론칭",4,IT과학,noisy,0.25984,5
2131,9975,ynat-v1_train_02400,"테슬라, 친환경 스타트업과의 협력 강화",4,IT과학,noisy,0.25182,5
2132,9975,ynat-v1_train_02400,"애플, 중소기업 성장을 위한 특별 교육 프로그램 실시",4,IT과학,noisy,0.25182,5
2133,9977,ynat-v1_train_02400,"LG전자, 스타트업과의 협력으로 미래 모빌리티 기술 개발 가속화",4,IT과학,noisy,0.2782,5
2134,9975,ynat-v1_train_02400,"마이크로소프트, 혁신적 기술 개발 위한 공모전 개최",4,IT과학,noisy,0.25182,5
2135,9977,ynat-v1_train_02400,"네이버, AI 기반 농업 솔루션 제공으로 국내 농업 혁신 주도",4,IT과학,noisy,0.2782,5
2136,9977,ynat-v1_train_02400,"카카오, 친환경 에너지 스타트업 지원 통해 탈탄소화 추진",4,IT과학,noisy,0.2782,5
2137,9977,ynat-v1_train_02400,"현대자동차, 블록체인 기술 적용해 차량 보안 강화 나선다",4,IT과학,noisy,0.2782,5
2138,9977,ynat-v1_train_02400,"SK텔레콤, 원격 의료 솔루션 도입으로 의료 접근성 향상 지원",4,IT과학,noisy,0.2782,5
2139,9978,ynat-v1_train_02400,"구글, 혁신 스타트업에 대규모 투자 발표",4,IT과학,noisy,0.25977,5
2140,9975,ynat-v1_train_02400,"구글, 스타트업 지원 프로그램 확대",4,IT과학,noisy,0.25182,5
2141,9974,ynat-v1_train_02400,"IBM, 중소기업 데이터 분석 솔루션 제공... 비즈니스 효율성 극대화",4,IT과학,noisy,0.27712,5
2142,9974,ynat-v1_train_02400,"테슬라, 차세대 배터리 연구 지원 프로젝트 시작... 친환경 미래 실현",4,IT과학,noisy,0.27712,5
2143,9974,ynat-v1_train_02400,"페이스북, 교육용 소프트웨어 공급 확대... 디지털 학습 환경 강화",4,IT과학,noisy,0.27712,5
2144,9974,ynat-v1_train_02400,"아마존, 농업 기술 지원 프로그램 발표... 지속 가능한 농업 추진",4,IT과학,noisy,0.27712,5
2145,9974,ynat-v1_train_02400,"구글, 스타트업 혁신 펀드 출시... 신기술 개발 가속화",4,IT과학,noisy,0.27712,5
2146,9978,ynat-v1_train_02400,"테슬라, 전기차 배터리 연구에 10억 달러 투자",4,IT과학,noisy,0.25977,5
2147,9978,ynat-v1_train_02400,"인텔, AI 기술 발전을 위한 글로벌 파트너십 강화",4,IT과학,noisy,0.25977,5
2148,9974,ynat-v1_train_02400,"삼성, 중소기업 기술혁신지원... 새로운 사업으로의 도약을 돕는다",4,IT과학,noisy,0.27712,5
2149,9975,ynat-v1_train_02400,삼성 중소기 신사업 모 돕는다 우 기술 명 최,4,IT과학,noisy,0.25182,5
2150,9976,ynat-v1_train_02400,삼성전자 중소기업 신규사업 지원... 우수기술을 보유한 기업에 대한 지원 확대.,4,IT과학,noisy,0.25984,5
2151,9977,ynat-v1_train_02400,"삼성, 중소기업 기술 혁신 지원...신사업 도약 돕는다",4,IT과학,noisy,0.2782,5
2152,9975,ynat-v1_train_02400,"IBM, 중소 혁신 기업 대상 기술 멘토링 시작",4,IT과학,noisy,0.25182,5
2153,9978,ynat-v1_train_02400,"페이스북, 메타버스 프로젝트에 신규 자금 유치",4,IT과학,noisy,0.25977,5
2154,9982,ynat-v1_train_02401,"정부, ""암호화폐 규제"" 블록체인 기업에 대한 폼페이법 적용 고려",4,IT과학,noisy,0.19363,5
2155,9982,ynat-v1_train_02401,"암호화폐 거래소, 신규 규제에 대비해 보안 시스템 강화",4,IT과학,noisy,0.19363,5
2156,9982,ynat-v1_train_02401,"은행들, 암호화폐 거래 위한 별도 계정 도입 고려",4,IT과학,noisy,0.19363,5
2157,9982,ynat-v1_train_02401,"블록체인 산업, 정부의 암호화폐 규제에 대해 엇갈린 반응",4,IT과학,noisy,0.19363,5
2158,9982,ynat-v1_train_02401,"기술 기업 CEO들, 정부의 블록체인 규제에 대응 방안 논의",4,IT과학,noisy,0.19363,5
2159,9982,ynat-v1_train_02401,"금융당국, 새로운 규제 방안으로 비트코인 투자자 경고 강화",4,IT과학,noisy,0.19363,5
2160,10017,ynat-v1_train_02410,"세계적인 농구 스타 제임스, NBA 라이벌 팀에 합류",0,생활문화,noisy,0.16762,1
2161,10017,ynat-v1_train_02410,"유명 축구 감독, 유럽 축구 굴지 클럽 전격 영입",0,생활문화,noisy,0.16762,1
2162,10017,ynat-v1_train_02410,"할리우드 영화 배우, 글로벌 제작사와 새로운 계약 체결",0,생활문화,noisy,0.16762,1
2163,10017,ynat-v1_train_02410,"인기 소설가, 신예 출판사와 장편 시리즈 계약",0,생활문화,noisy,0.16762,1
2164,10017,ynat-v1_train_02410,"세계적인 피아니스트, 유명 음악 단체와 단기 협업 발표",0,생활문화,noisy,0.16762,1
2165,10017,ynat-v1_train_02410,"프로축구 스타 메시, 바르셀로나 떠나 빌바오 입단",0,생활문화,noisy,0.16762,1
2166,10025,ynat-v1_train_02412,테슬라는 한국과 손을 잡고 2년 동안 고속 레이싱을 하면서 기복을 겪었습니다.,5,경제,noisy,0.19066,4
2167,10024,ynat-v1_train_02412,"테슬라, 한국 손 잡고 2년 속행 외줄타기; 위풍당당",5,경제,noisy,0.1937,4
2168,10025,ynat-v1_train_02412,"삼성, 차세대 스마트폰 공개로 업계 주목 받아",5,경제,noisy,0.19066,4
2169,10025,ynat-v1_train_02412,"NASA, 우주 탐사 프로젝트로 혁신적인 기술 공개",5,경제,noisy,0.19066,4
2170,10024,ynat-v1_train_02412,"구글, 네이버와 파트너십 체결로 혁신의 획 긋다",5,경제,noisy,0.1937,4
2171,10025,ynat-v1_train_02412,"현대자동차, 전기차 라인업 확장 발표",5,경제,noisy,0.19066,4
2172,10024,ynat-v1_train_02412,"LG전자, 일본 하이테크 기업과 스마트 홈 기술 개발 협약",5,경제,noisy,0.1937,4
2173,10024,ynat-v1_train_02412,"삼성전자, 유럽 통신사들과 협력하여 새로운 LTE 기술 도입",5,경제,noisy,0.1937,4
2174,10024,ynat-v1_train_02412,"SK하이닉스, 대만 반도체 회사와 차세대 메모리 개발 착수",5,경제,noisy,0.1937,4
2175,10024,ynat-v1_train_02412,"KT, 프랑스 통신사와 5G 네트워크 확장 프로젝트 추진",5,경제,noisy,0.1937,4
2176,10025,ynat-v1_train_02412,"구글, 인공지능 연구팀 설립으로 미래 산업 대비",5,경제,noisy,0.19066,4
2177,10025,ynat-v1_train_02412,"정부, 새로운 환경 보호 정책 발표로 친환경 전환 가속화",5,경제,noisy,0.19066,4
2178,10075,ynat-v1_train_02425,"타격선수의 성공적 재활 프로젝트, 청소년 야구팀에 영감",0,생활문화,noisy,0.19762,1
2179,10075,ynat-v1_train_02425,프로야구 개막전에서 윤호영의 무릎 수술을 지원한다는 소식이 전해졌다.,0,생활문화,noisy,0.19762,1
2180,10075,ynat-v1_train_02425,골프 대회 수익금으로 유명 운동선수 의료비 마련,0,생활문화,noisy,0.19762,1
2181,10075,ynat-v1_train_02425,"대학 농구팀, 지역 병원과 협약 맺어 학생 부상 재활 지원",0,생활문화,noisy,0.19762,1
2182,10075,ynat-v1_train_02425,축구 스타의 기부로 저소득층 아동 무릎 수술 지원,0,생활문화,noisy,0.19762,1
2183,10074,ynat-v1_train_02425,"글로벌 IT 콘퍼런스, 최신 기술 트렌드 소개 및 혁신 발표회 개최",0,생활문화,noisy,0.21748,1
2184,10074,ynat-v1_train_02425,"프로야구 시즌 개막, 윤호영 무릎 수술 지원 소식",0,생활문화,noisy,0.21748,1
2185,10075,ynat-v1_train_02425,"피겨 스케이팅 스타, 부상 선수 의료비 모금 캠페인 실시",0,생활문화,noisy,0.19762,1
2186,10074,ynat-v1_train_02425,"세계 박람회, 혁신적인 기술 발표로 전 세계 주목 받다",0,생활문화,noisy,0.21748,1
2187,10074,ynat-v1_train_02425,"유럽 축구 리그, 새로운 시즌 개막과 함께 팬들 기대감 고조",0,생활문화,noisy,0.21748,1
2188,10074,ynat-v1_train_02425,"아시아 농구 챔피언십, 선수들의 열정 가득한 시즌 시작 알렸다",0,생활문화,noisy,0.21748,1
2189,10074,ynat-v1_train_02425,"국제 영화제, 각국 감독들의 새로운 작품들 공개",0,생활문화,noisy,0.21748,1
2190,10088,ynat-v1_train_02428,"글로벌 IT 기업, 혁신적 스마트 시티 프로젝트 발표",3,사회,noisy,0.18919,5
2191,10088,ynat-v1_train_02428,"금융 당국, 차세대 금융 보안 기술 연구 착수",3,사회,noisy,0.18919,5
2192,10088,ynat-v1_train_02428,"리모델링 하도록 사방에서 경고! 정부, 신규 아파트 300세대 조사(종합)",3,사회,noisy,0.18919,5
2193,10088,ynat-v1_train_02428,"국제 환경단체, 플라스틱 사용 감축 캠페인 시작",3,사회,noisy,0.18919,5
2194,10088,ynat-v1_train_02428,"의료계, 차세대 백신 개발에 박차 가해",3,사회,noisy,0.18919,5
2195,10088,ynat-v1_train_02428,"교육계, AI 기반 학습 프로그램 도입 논의 중",3,사회,noisy,0.18919,5
2196,10102,ynat-v1_train_02433,G7 정상회의서 디지털 경제 협력 강화,2,정치,noisy,0.23042,6
2197,10102,ynat-v1_train_02433,"G7 정상회의, 기후변화 대응 방안 집중 논의",2,정치,noisy,0.23042,6
2198,10103,ynat-v1_train_02433,"G7 정상회의, 디지털 전환 논의로 주목",2,정치,noisy,0.22859,6
2199,10104,ynat-v1_train_02433,국제금융기구 회의서 지속 가능한 금융 정책 제안  ,2,정치,noisy,0.22618,6
2200,10102,ynat-v1_train_02433,"G7 정상회의, 세계 빈곤 퇴치 전략 발표",2,정치,noisy,0.23042,6
2201,10103,ynat-v1_train_02433,G7 정상회의서 글로벌 보건 협력 강화 선언,2,정치,noisy,0.22859,6
2202,10104,ynat-v1_train_02433,아시아 경제 포럼서 디지털 경제 협력 방안 발표,2,정치,noisy,0.22618,6
2203,10104,ynat-v1_train_02433,세계보건기구 이사회서 글로벌 보건 위기 대응 방안 논의,2,정치,noisy,0.22618,6
2204,10104,ynat-v1_train_02433,G20 정상회담서 AI 기술 혁신 정책 발표,2,정치,noisy,0.22618,6
2205,10103,ynat-v1_train_02433,"프랑스 대통령, G7 정상회의서 기후변화 대책 발표",2,정치,noisy,0.22859,6
2206,10104,ynat-v1_train_02433,"마크롱 대통령, G7 정상회의서 글로벌 안보 논의 주도",2,정치,noisy,0.22618,6
2207,10103,ynat-v1_train_02433,"정부, G7 정상회의 참석차 프랑스 방문...중폭발물 테러 대비 강화",2,정치,noisy,0.22859,6
2208,10103,ynat-v1_train_02433,"G7 정상회의 참석한 한국 대표, 첨단 기술 교류 발표",2,정치,noisy,0.22859,6
2209,10102,ynat-v1_train_02433,"G7 정상회의, 우주 탐사 협력 확대 방안 모색  ",2,정치,noisy,0.23042,6
2210,10104,ynat-v1_train_02433,유엔 총회에서 기후 변화 대응 전략 논의,2,정치,noisy,0.22618,6
2211,10102,ynat-v1_train_02433,"G7 정상회의, 지속 가능한 에너지 프로젝트 발표",2,정치,noisy,0.23042,6
2212,10103,ynat-v1_train_02433,"G7 정상회의, 농업 혁신과 식량 안보 논의",2,정치,noisy,0.22859,6
2213,10102,ynat-v1_train_02433,마크롱 대통령은 G7 정상회의에서 글로벌 안보에 대한 논의를 주도할 것이다.,2,정치,noisy,0.23042,6
2214,10175,ynat-v1_train_02458,온라인 학교 입학비 무료 지원 정책 논란,3,사회,noisy,0.18986,0
2215,10175,ynat-v1_train_02458,코로나19 이후 온라인 교육 산업 성장 전망,3,사회,noisy,0.18986,0
2216,10175,ynat-v1_train_02458,온라 학 입 비,3,사회,noisy,0.18986,0
2217,10175,ynat-v1_train_02458,"미래 교육의 얼굴, AI 기반 온라인 학습 도입",3,사회,noisy,0.18986,0
2218,10175,ynat-v1_train_02458,"비대면 교육시대, 온라인 학습 플랫폼의 진화",3,사회,noisy,0.18986,0
2219,10175,ynat-v1_train_02458,"디지털 전환 가속화, 대학들의 온라인 강의 확대",3,사회,noisy,0.18986,0
2220,10182,ynat-v1_train_02460,"Naver, 블록체인 기반의 온라인 마켓플레이스 결제 시스템 강화",4,IT과학,noisy,0.20754,5
2221,10182,ynat-v1_train_02460,"SKT, QR코드 기반 결제 시스템 도입으로 편의점 결제 혁신 예고",4,IT과학,noisy,0.20754,5
2222,10182,ynat-v1_train_02460,"토스, 스마트 기기 기반의 비대면 쇼핑 트렌드 급부상",4,IT과학,noisy,0.20754,5
2223,10182,ynat-v1_train_02460,"LG페이, NFC 기술을 활용한 전통시장 결제 지원 확대",4,IT과학,noisy,0.20754,5
2224,10182,ynat-v1_train_02460,네이버페이고가 국내에서 오프라인 인앱 결제를 금지하기 시작했다.,4,IT과학,noisy,0.20754,5
2225,10182,ynat-v1_train_02460,"카카오페이, 모바일 결제 확대 전략으로 오프라인 진입 차단",4,IT과학,noisy,0.20754,5
2226,10197,ynat-v1_train_02463,"친환경 엔진 개발, NH11 프로젝트가 시작됐다",3,사회,noisy,0.15969,0
2227,10197,ynat-v1_train_02463,"신개념 하이브리드 차량, NH7의 혁신적 엔진 기술 공개",3,사회,noisy,0.15969,0
2228,10197,ynat-v1_train_02463,포스트 NH6 터보차저는 강력한 파워/토크를 가지고 있습니다.,3,사회,noisy,0.15969,0
2229,10197,ynat-v1_train_02463,"NH10 스포츠카, 차세대 공력학 설계로 주목받다",3,사회,noisy,0.15969,0
2230,10197,ynat-v1_train_02463,자동 변속기 시스템 NH9 출시로 자동차 시장의 판도가 바뀐다,3,사회,noisy,0.15969,0
2231,10197,ynat-v1_train_02463,"최신 전기차 모델, NH8의 놀라운 배터리 효율성 화제",3,사회,noisy,0.15969,0
2232,10230,ynat-v1_train_02471,"교육 기관, 온라인 교육 플랫폼 합병으로 학습 생태계 재편",3,사회,noisy,0.17471,5
